author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex
Ленстройтрест,developer,https://spb.cian.ru/sale/flat/299312035/,Санкт-Петербург,sale,flat,5,5,1,41.32,8375900,Колпинский,шоссе Рубежное,12,Рыбацкое,Юттери
РСТИ,developer,https://spb.cian.ru/sale/flat/295859031/,Санкт-Петербург,sale,flat,7,9,1,29.63,8387872,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
Шельф,developer,https://spb.cian.ru/sale/flat/296746294/,Санкт-Петербург,sale,flat,4,26,1,39.4,8362650,Пушкинский,проспект Новгородский,2к3,Купчино,Simple
,,https://spb.cian.ru/sale/flat/292413393/,Санкт-Петербург,sale,flat,2,6,1,52.2,8352000,Курортный, Строителей,3к2,,Granholm Village
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299403290/,Санкт-Петербург,sale,flat,2,12,1,36.0,8442000,Красногвардейский,Партизанская ,5Б,Ладожская,ЛСР. Большая Охта
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/299394246/,Санкт-Петербург,sale,flat,2,12,1,31.2,8400210,Московский,Новоизмайловское,,,Титул в Московском
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/299354083/,Санкт-Петербург,sale,flat,8,15,1,30.46,8400076,Невский,Невский,,Ломоносовская,Пульс Премьер ЖК
КВС,developer,https://spb.cian.ru/sale/flat/299153164/,Санкт-Петербург,sale,flat,1,4,1,41.85,8461100,Пушкинский,,,Купчино,Дубровский ЖК
Моя Квартира,real_estate_agent,https://spb.cian.ru/sale/flat/299607104/,Санкт-Петербург,sale,flat,3,15,1,37.0,8400000,Василеостровский,проспект Крузенштерна,2,Приморская,Морская набережная
Самолет,developer,https://spb.cian.ru/sale/flat/299405954/,Санкт-Петербург,sale,flat,5,8,1,41.11,8493982,Колпинский,,10,Шушары,Астрид ЖК
Полис,developer,https://spb.cian.ru/sale/flat/297252057/,Санкт-Петербург,sale,flat,3,12,1,35.89,8491888,Приморский,аллея Арцеуловская,7к2,Пионерская,Полис Приморский 2
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295216920/,Санкт-Петербург,sale,flat,1,15,1,34.07,8400282,Невский,Октябрьская набережная,36к3,Проспект Большевиков,Pulse Premier
Реал,real_estate_agent,https://spb.cian.ru/sale/flat/299065835/,Санкт-Петербург,sale,flat,9,9,1,38.2,8450000,Выборгский,Северный проспект,10К1,Озерки,
Монолит,developer,https://spb.cian.ru/sale/flat/298605022/,Санкт-Петербург,sale,flat,3,15,1,41.1,8466600,Невский, Евдокима Огнева,3,Улица Дыбенко,WINGS апартаменты на Крыленко
РСТИ,developer,https://spb.cian.ru/sale/flat/295859055/,Санкт-Петербург,sale,flat,1,9,1,36.59,8446113,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
БФА-Девелопмент,developer,https://spb.cian.ru/sale/flat/298609143/,Санкт-Петербург,sale,flat,1,7,1,36.42,8429000,Выборгский,Шувалово-Озерки,,,БФА в Озерках
Наталья Шапошникова,realtor,https://spb.cian.ru/sale/flat/295770254/,Санкт-Петербург,sale,flat,4,12,1,35.8,8400000,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/298056569/,Санкт-Петербург,sale,flat,20,25,1,38.72,8503735,Приморский,Коломяги,,Проспект Просвещения,Френдс ЖК
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/298056565/,Санкт-Петербург,sale,flat,10,25,1,40.83,8537903,Приморский,Коломяги,,Озерки,Френдс ЖК
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/297361893/,Санкт-Петербург,sale,flat,5,23,1,45.05,8530050,Приморский, Ивинская,5к2,Зенит,ПАРК-КВАРТАЛ Юнтолово
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297359569/,Санкт-Петербург,sale,flat,6,17,1,35.82,8545506,Невский,Октябрьская набережная,11Б,Пролетарская,Лайнеръ
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299403384/,Санкт-Петербург,sale,flat,2,12,1,37.7,8539050,Красногвардейский,Партизанская ,5Б,Ладожская,ЛСР. Большая Охта
Самолет,developer,https://spb.cian.ru/sale/flat/296862454/,Санкт-Петербург,sale,flat,3,8,1,42.29,8505518,Колпинский,,10,Шушары,Астрид ЖК
ID 12561250,realtor,https://spb.cian.ru/sale/flat/297014592/,Санкт-Петербург,sale,flat,18,24,1,40.5,8500000,Невский, Архивная,11к3,Проспект Большевиков,Цивилизация
К-25,developer,https://spb.cian.ru/sale/flat/294914028/,Санкт-Петербург,sale,flat,3,12,1,38.14,8581500,Приморский,м. Комендантский проспект,,Комендантский проспект,YE'S Primorsky Комплекс Апартаментов
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/293304082/,Санкт-Петербург,sale,flat,13,18,1,33.27,8630498,Московский,м. Ленинский проспект,,Ленинский проспект,Cube
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297359640/,Санкт-Петербург,sale,flat,12,17,1,35.45,8638656,Невский,Октябрьская набережная,11Б,Пролетарская,Лайнеръ
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/293304020/,Санкт-Петербург,sale,flat,10,18,1,33.53,8559072,Московский,м. Ленинский проспект,,Ленинский проспект,Cube
Полис,developer,https://spb.cian.ru/sale/flat/287076880/,Санкт-Петербург,sale,flat,2,12,1,39.31,8575888,Приморский,аллея Арцеуловская,7к2,Пионерская,Полис Приморский 2
Master-Group Real Estate,representative_developer,https://spb.cian.ru/sale/flat/298864250/,Санкт-Петербург,sale,flat,13,23,1,41.3,8634891,Выборгский,дорога Ольгинская,,Парнас,Прагма city
Росстройинвест,developer,https://spb.cian.ru/sale/flat/294545041/,Санкт-Петербург,sale,flat,2,12,1,40.18,8610561,Красногвардейский,Полюстрово,,Академическая,Академик
Самолет,developer,https://spb.cian.ru/sale/flat/296862489/,Санкт-Петербург,sale,flat,3,16,1,32.1,8616064,Невский, Гудиловская,9,Рыбацкое,Живи! в Рыбацком
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296582593/,Санкт-Петербург,sale,flat,1,4,1,43.91,8550067,Петродворцовый,,,Автово,Дворцовый фасад ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298589135/,Санкт-Петербург,sale,flat,17,17,1,31.53,8550163,Невский,Невский,,Проспект Большевиков,Пульс Премьер ЖК
City Solutions,developer,https://spb.cian.ru/sale/flat/298163680/,Санкт-Петербург,sale,flat,6,6,1,27.2,8627296,Адмиралтейский,набережная Обводного Канала,118бБ,Балтийская,"Обводный, 118"
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/293304561/,Санкт-Петербург,sale,flat,9,18,1,34.82,8626697,Московский,м. Ленинский проспект,,Ленинский проспект,Cube
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297291980/,Санкт-Петербург,sale,flat,9,13,1,31.9,8629573,Приморский,Юнтолово,,Беговая,Тайм Сквер
КВС,developer,https://spb.cian.ru/sale/flat/299153115/,Санкт-Петербург,sale,flat,1,4,1,42.65,8580820,Пушкинский,,,Купчино,Дубровский ЖК
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/297885116/,Санкт-Петербург,sale,flat,2,23,1,45.76,8635900,Приморский, Ивинская,5к2,Зенит,ПАРК-КВАРТАЛ Юнтолово
Единый Центр Инвестиций,real_estate_agent,https://spb.cian.ru/sale/flat/289698328/,Санкт-Петербург,sale,flat,11,12,1,36.05,8715000,Приморский,проспект Авиаконструкторов,54,,Modum
,,https://spb.cian.ru/sale/flat/294676144/,Санкт-Петербург,sale,flat,4,18,1,32.06,8685054,Фрунзенский, Салова,61,Бухарестская,Комплекс апартаментов Valo City
VEREN GROUP,developer,https://spb.cian.ru/sale/flat/293828764/,Санкт-Петербург,sale,flat,4,10,1,37.8,8653324,Приморский,Парашютная ,79к1,Озерки,Veren Next Шуваловский
VEREN GROUP,developer,https://spb.cian.ru/sale/flat/298402670/,Санкт-Петербург,sale,flat,8,10,1,34.7,8653483,Приморский,Парашютная ,79к1,Комендантский проспект,Veren Next Шуваловский
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298191324/,Санкт-Петербург,sale,flat,1,12,1,34.06,8700065,Московский,Новоизмайловское,,,Титул в Московском
Группа Аквилон,developer,https://spb.cian.ru/sale/flat/295360225/,Санкт-Петербург,sale,flat,1,13,1,35.85,8670072,Василеостровский,Гавань,,Горный институт,Аквилон Залив ЖК
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/297361919/,Санкт-Петербург,sale,flat,14,23,1,42.4,8741504,Приморский, Ивинская,5к2,Зенит,ПАРК-КВАРТАЛ Юнтолово
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297359516/,Санкт-Петербург,sale,flat,3,17,1,37.66,8713598,Невский,Октябрьская набережная,11Б,Пролетарская,Лайнеръ
Master-Group Real Estate,representative_developer,https://spb.cian.ru/sale/flat/298864065/,Санкт-Петербург,sale,flat,20,23,1,39.2,8669912,Выборгский,дорога Ольгинская,,Парнас,Прагма city
Твой ДОМ,real_estate_agent,https://spb.cian.ru/sale/flat/298279591/,Санкт-Петербург,sale,flat,8,12,1,39.2,8697000,Выборгский,проспект Просвещения,46К1,Проспект Просвещения,
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/297992646/,Санкт-Петербург,sale,flat,3,27,1,37.97,8699671,Выборгский,проезд Толубеевский,32,Проспект Просвещения,Северная долина
Самолет,developer,https://spb.cian.ru/sale/flat/285014744/,Санкт-Петербург,sale,flat,1,11,1,36.79,8670226,Невский, Гудиловская,6к1,Обухово,Живи! в Рыбацком
Лидер Групп,developer,https://spb.cian.ru/sale/flat/295883189/,Санкт-Петербург,sale,flat,18,24,1,36.08,8659200,Московский,Новоизмайловское,,,YE'S Leader
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298589169/,Санкт-Петербург,sale,flat,1,12,1,37.61,8700227,Приморский,Коломяги,,Озерки,Прайм Приморский ЖК
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297294266/,Санкт-Петербург,sale,flat,7,13,1,39.8,8726756,Приморский,Юнтолово,,Беговая,Тайм Сквер ЖК
Инь-Ян,real_estate_agent,https://spb.cian.ru/sale/flat/294418388/,Санкт-Петербург,sale,flat,1,26,1,42.0,8700000,Московский,Дунайский проспект,14к1,Звездная,Viva
ФСК,developer,https://spb.cian.ru/sale/flat/297552890/,Санкт-Петербург,sale,flat,4,13,1,36.83,8715193,Приморский,Коломяжский проспект,4,Черная речка,Апартаменты Zoom Черная Речка
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296729990/,Санкт-Петербург,sale,flat,2,12,1,37.19,8700117,Приморский,Коломяги,,Озерки,Прайм Приморский ЖК
,,https://spb.cian.ru/sale/flat/294676138/,Санкт-Петербург,sale,flat,3,18,1,32.67,8791497,Фрунзенский, Салова,61,Бухарестская,Комплекс апартаментов Valo City
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297293515/,Санкт-Петербург,sale,flat,4,13,1,40.6,8779092,Приморский,Юнтолово,,Беговая,Тайм Сквер ЖК
РСТИ,developer,https://spb.cian.ru/sale/flat/295859149/,Санкт-Петербург,sale,flat,1,9,1,39.08,8767263,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/297885113/,Санкт-Петербург,sale,flat,2,23,1,42.82,8758112,Приморский, Ивинская,5к2,Зенит,ПАРК-КВАРТАЛ Юнтолово
ID 6602812,realtor,https://spb.cian.ru/sale/flat/299357511/,Санкт-Петербург,sale,flat,17,17,1,38.0,8790000,Калининский,Пискарёвка,3к2,Лесная,Калина Парк
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299181862/,Санкт-Петербург,sale,flat,4,12,1,35.7,8885730,Красногвардейский,Большая Охта,,,ЛСР Большая Охта ЖК
Ленстройтрест,developer,https://spb.cian.ru/sale/flat/299127351/,Санкт-Петербург,sale,flat,1,8,1,33.9,8814000,Приморский,Коломяги,,Проспект Просвещения,Окла ЖК
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/298977422/,Санкт-Петербург,sale,flat,6,23,1,50.26,8881673,Приморский, Ивинская,1к2,Зенит,ПАРК-КВАРТАЛ Юнтолово
Master-Group Real Estate,representative_developer,https://spb.cian.ru/sale/flat/298863885/,Санкт-Петербург,sale,flat,10,23,1,42.7,8822061,Выборгский,дорога Ольгинская,,Парнас,Прагма city
Группа Аквилон,developer,https://spb.cian.ru/sale/flat/298644030/,Санкт-Петербург,sale,flat,1,13,1,36.61,8824035,Василеостровский,Гавань,,Горный институт,Аквилон Залив ЖК
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299152926/,Санкт-Петербург,sale,flat,4,12,1,35.2,8828160,Красногвардейский,Большая Охта,,,ЛСР Большая Охта ЖК
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299413116/,Санкт-Петербург,sale,flat,2,12,1,38.7,8862300,Красногвардейский,Партизанская ,5Б,Ладожская,ЛСР. Большая Охта
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298589056/,Санкт-Петербург,sale,flat,1,23,1,36.86,8850067,Невский,Невский,,Проспект Большевиков,Пульс Премьер ЖК
ПИК,developer,https://spb.cian.ru/sale/flat/290733260/,Санкт-Петербург,sale,flat,4,15,1,39.47,8898496,Красногвардейский,проспект Энергетиков,6,Ладожская,Вольта
Лидер Групп,developer,https://spb.cian.ru/sale/flat/295883232/,Санкт-Петербург,sale,flat,20,24,1,36.73,8815200,Московский,Новоизмайловское,,,YE'S Leader
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297359631/,Санкт-Петербург,sale,flat,12,17,1,37.17,8879975,Невский,Октябрьская набережная,11Б,Пролетарская,Лайнеръ
ТРЕНД,real_estate_agent,https://spb.cian.ru/sale/flat/294783945/,Санкт-Петербург,sale,flat,7,17,1,37.8,8850000,Калининский,проспект Науки,17к2,Академическая,Гражданка Сити-2
РСТИ,developer,https://spb.cian.ru/sale/flat/295858618/,Санкт-Петербург,sale,flat,2,9,1,34.55,8820625,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
БФА-Девелопмент,developer,https://spb.cian.ru/sale/flat/298609327/,Санкт-Петербург,sale,flat,2,7,1,39.01,8853000,Выборгский,Шувалово-Озерки,,,БФА в Озерках
ID 102286380,homeowner,https://spb.cian.ru/sale/flat/299605037/,Санкт-Петербург,sale,flat,3,9,1,34.4,8850000,Фрунзенский,Бухарестская ,35К6,Проспект Славы,
,,https://spb.cian.ru/sale/flat/296851395/,Санкт-Петербург,sale,flat,5,18,1,35.21,8904609,Фрунзенский, Салова,61,Бухарестская,Комплекс апартаментов Valo City
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/299394172/,Санкт-Петербург,sale,flat,19,21,1,34.9,8900093,Невский,Невский,,Проспект Большевиков,Пульс Премьер ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298860989/,Санкт-Петербург,sale,flat,15,15,1,32.91,8900048,Невский,Невский,,Ломоносовская,Пульс Премьер ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296780028/,Санкт-Петербург,sale,flat,3,12,1,32.23,8900250,Московский,Новоизмайловское,,,Титул в Московском
Росстройинвест,developer,https://spb.cian.ru/sale/flat/299508157/,Санкт-Петербург,sale,flat,1,22,1,33.75,8908329,Калининский,Финляндский,,Лесная,БелАрт
Росстройинвест,developer,https://spb.cian.ru/sale/flat/280431966/,Санкт-Петербург,sale,flat,3,12,1,37.35,8991550,Красногвардейский,Полюстрово,,Академическая,Академик
Самолет,developer,https://spb.cian.ru/sale/flat/295426165/,Санкт-Петербург,sale,flat,1,11,1,36.95,8952320,Невский, Гудиловская,5к1,Рыбацкое,Живи! в Рыбацком
Самолет,developer,https://spb.cian.ru/sale/flat/296091902/,Санкт-Петербург,sale,flat,3,8,1,42.5,8929182,Колпинский,,10,Шушары,Астрид ЖК
Лидер Групп,developer,https://spb.cian.ru/sale/flat/296306162/,Санкт-Петербург,sale,flat,11,18,1,33.0,8910000,Василеостровский, Вадима Шефнера,4,Василеостровская,Магеллан (Гавань Капитанов)
Satanovskiy Group,real_estate_agent,https://spb.cian.ru/sale/flat/293278068/,Санкт-Петербург,sale,flat,5,13,1,33.55,8999999,Приморский,Планерная ,97к1,Комендантский проспект,New Time
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295505724/,Санкт-Петербург,sale,flat,3,12,1,38.61,8950261,Приморский,Коломяги,,Озерки,Прайм Приморский ЖК
КВС,developer,https://spb.cian.ru/sale/flat/294621088/,Санкт-Петербург,sale,flat,2,4,1,41.45,8993160,Пушкинский,,,Купчино,Дубровский ЖК
ГлавстройСПб,developer,https://spb.cian.ru/sale/flat/298977392/,Санкт-Петербург,sale,flat,2,23,1,50.67,8925552,Приморский, Ивинская,1к2,Зенит,ПАРК-КВАРТАЛ Юнтолово
ID 13987855,homeowner,https://spb.cian.ru/sale/flat/296713599/,Санкт-Петербург,sale,flat,6,13,1,36.1,8900000,Приморский, Плесецкая,6,Комендантский проспект,Ariosto!
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/294285105/,Санкт-Петербург,sale,flat,1,10,1,35.22,9000259,Московский,м. Ленинский проспект,,Ленинский проспект,Сенат
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/297741475/,Санкт-Петербург,sale,flat,2,5,1,45.19,9050133,Московский,Пулковское шоссе,99к6,Звездная,Парадный ансамбль
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/291346168/,Санкт-Петербург,sale,flat,2,5,1,44.71,9050153,Московский,Пулковское шоссе,95к3,Звездная,Парадный ансамбль
Первое Агентство Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/284538761/,Санкт-Петербург,sale,flat,2,16,1,38.1,9000000,Приморский,Комендантский проспект,21к1,Комендантский проспект,
Лидер Групп,developer,https://spb.cian.ru/sale/flat/296306133/,Санкт-Петербург,sale,flat,16,18,1,33.7,9099000,Василеостровский, Вадима Шефнера,4,Василеостровская,Магеллан (Гавань Капитанов)
,,https://spb.cian.ru/sale/flat/292031921/,Санкт-Петербург,sale,flat,12,13,1,37.45,9064888,Приморский,проспект Авиаконструкторов,61,Комендантский проспект,Полис Приморский
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/274433381/,Санкт-Петербург,sale,flat,11,16,1,32.2,9045648,Московский,Кубинская ,82к1,Ленинский проспект,Cube
БФА-Девелопмент,developer,https://spb.cian.ru/sale/flat/298609110/,Санкт-Петербург,sale,flat,2,7,1,40.25,9090000,Выборгский,Шувалово-Озерки,,,БФА в Озерках
Полис,developer,https://spb.cian.ru/sale/flat/297252445/,Санкт-Петербург,sale,flat,2,13,1,39.5,9047888,Приморский,аллея Арцеуловская,9,Старая Деревня,Полис Приморский 2
Самолет,developer,https://spb.cian.ru/sale/flat/294577143/,Санкт-Петербург,sale,flat,2,23,1,36.66,9007891,Невский,Рыбацкое,4,Рыбацкое,Живи в Рыбацком ЖК
Самолет,developer,https://spb.cian.ru/sale/flat/295426164/,Санкт-Петербург,sale,flat,1,11,1,36.28,9023715,Невский, Гудиловская,5к1,Рыбацкое,Живи! в Рыбацком
Самолет,developer,https://spb.cian.ru/sale/flat/295426163/,Санкт-Петербург,sale,flat,1,11,1,39.16,9093073,Невский, Гудиловская,5к1,Рыбацкое,Живи! в Рыбацком
Полис,developer,https://spb.cian.ru/sale/flat/299028816/,Санкт-Петербург,sale,flat,2,13,1,40.61,9098888,Приморский,аллея Арцеуловская,9,Старая Деревня,Полис Приморский 2
ФСК,developer,https://spb.cian.ru/sale/flat/299482243/,Санкт-Петербург,sale,flat,13,13,1,43.71,9069825,Приморский,Коломяжский проспект,4,Черная речка,Апартаменты Zoom Черная Речка
ТРЕНД,real_estate_agent,https://spb.cian.ru/sale/flat/298985023/,Санкт-Петербург,sale,flat,7,9,1,40.8,9050000,Фрунзенский, Ярослава Гашека,24к1,Дунайская,
Монолит,developer,https://spb.cian.ru/sale/flat/296210659/,Санкт-Петербург,sale,flat,2,15,1,47.6,9030896,Невский, Евдокима Огнева,3,Улица Дыбенко,WINGS апартаменты на Крыленко
РСТИ,developer,https://spb.cian.ru/sale/flat/298331248/,Санкт-Петербург,sale,flat,1,9,1,40.1,9082859,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
БФА-Девелопмент,developer,https://spb.cian.ru/sale/flat/298609103/,Санкт-Петербург,sale,flat,1,7,1,40.88,9052000,Выборгский,Шувалово-Озерки,,,БФА в Озерках
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/297741502/,Санкт-Петербург,sale,flat,1,9,1,35.73,9100216,Московский,Новоизмайловское,,,Титул в Московском
ПИК,developer,https://spb.cian.ru/sale/flat/289171067/,Санкт-Петербург,sale,flat,2,14,1,32.4,9194342,Фрунзенский,Волковское,5,Обводный канал,Витебский Парк ЖК
Самолет,developer,https://spb.cian.ru/sale/flat/295660073/,Санкт-Петербург,sale,flat,2,10,1,41.0,9199471,Красносельский,Константиновское,,Проспект Ветеранов,Сандэй ЖК
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298656795/,Санкт-Петербург,sale,flat,5,25,1,42.7,9188862,Приморский,Коломяги,,Проспект Просвещения,Новоорловский ЖК
ДВА Групп,developer,https://spb.cian.ru/sale/flat/298146092/,Санкт-Петербург,sale,flat,15,16,1,38.85,9190714,Московский,Московское шоссе,13Ж,Звездная,Апартаменты AVENUE-APART ПУЛКОВО
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/293304516/,Санкт-Петербург,sale,flat,3,18,1,39.94,9159873,Московский,м. Ленинский проспект,,Ленинский проспект,Cube
ВАРИАНТ,real_estate_agent,https://spb.cian.ru/sale/flat/299606946/,Санкт-Петербург,sale,flat,7,13,1,37.48,9199000,Калининский,Полюстровский проспект,77З,Лесная,
РСТИ,developer,https://spb.cian.ru/sale/flat/292590685/,Санкт-Петербург,sale,flat,19,19,1,32.99,9135064,Калининский,Финляндский,,Выборгская,Master Place
Альдога,real_estate_agent,https://spb.cian.ru/sale/flat/298868436/,Санкт-Петербург,sale,flat,9,12,1,38.6,9100000,Приморский,Беговая ,5К2,Беговая,
Самолет,developer,https://spb.cian.ru/sale/flat/291969168/,Санкт-Петербург,sale,flat,5,24,1,35.94,9155212,Невский, Славянская,8,Рыбацкое,Живи! в Рыбацком
ТРЕНД,real_estate_agent,https://spb.cian.ru/sale/flat/298157643/,Санкт-Петербург,sale,flat,8,9,1,43.6,9100000,Пушкинский,Кедринская ,8,Купчино,
Лидер Групп,developer,https://spb.cian.ru/sale/flat/299555961/,Санкт-Петербург,sale,flat,2,18,1,39.1,9188500,Невский, Тельмана,37,Ломоносовская,ИСКРА-Сити
Сенатор,developer,https://spb.cian.ru/sale/flat/295094649/,Санкт-Петербург,sale,flat,1,8,1,35.5,9123500,Курортный, Правды,,,Мариоки
Лидер Групп,developer,https://spb.cian.ru/sale/flat/296306234/,Санкт-Петербург,sale,flat,17,18,1,35.7,9103500,Василеостровский, Вадима Шефнера,4,Василеостровская,Магеллан (Гавань Капитанов)
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297293348/,Санкт-Петербург,sale,flat,8,13,1,42.4,9161419,Приморский,Юнтолово,,Беговая,Тайм Сквер ЖК
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297291714/,Санкт-Петербург,sale,flat,4,13,1,41.3,9126232,Приморский,Юнтолово,,Беговая,Тайм Сквер
РСТИ,developer,https://spb.cian.ru/sale/flat/295858633/,Санкт-Петербург,sale,flat,2,9,1,36.07,9120337,Красносельский, Тамбасова,5,Проспект Ветеранов,Кинопарк
Единый Центр Инвестиций,real_estate_agent,https://spb.cian.ru/sale/flat/289707293/,Санкт-Петербург,sale,flat,6,8,1,34.42,9235000,Кировский,Двинская ,6,,Принцип
VEREN GROUP,developer,https://spb.cian.ru/sale/flat/295329509/,Санкт-Петербург,sale,flat,4,10,1,40.3,9225633,Приморский,Парашютная ,79к1,Комендантский проспект,Veren Next Шуваловский
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/299394174/,Санкт-Петербург,sale,flat,4,21,1,37.59,9200114,Невский,Невский,,Проспект Большевиков,Пульс Премьер ЖК
Полис,developer,https://spb.cian.ru/sale/flat/297252298/,Санкт-Петербург,sale,flat,11,12,1,40.54,9213888,Приморский,аллея Арцеуловская,7к2,Пионерская,Полис Приморский 2
КВС,developer,https://spb.cian.ru/sale/flat/294622054/,Санкт-Петербург,sale,flat,14,17,1,35.49,9243918,Калининский,Финляндский,,,Квартал бизнес-класса Б15
Лидер Групп,developer,https://spb.cian.ru/sale/flat/286950342/,Санкт-Петербург,sale,flat,5,24,1,42.95,9234250,Московский,Новоизмайловское,,,YE'S Leader
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297293268/,Санкт-Петербург,sale,flat,2,13,1,45.0,9217622,Приморский,Юнтолово,,Беговая,Тайм Сквер ЖК
ID 105109421,homeowner,https://spb.cian.ru/sale/flat/289879502/,Санкт-Петербург,sale,flat,9,9,1,44.0,9200000,Фрунзенский, Димитрова,20К1,Проспект Славы,
,,https://spb.cian.ru/sale/flat/296731350/,Санкт-Петербург,sale,flat,5,18,1,35.58,9318402,Фрунзенский, Салова,61,Бухарестская,Комплекс апартаментов Valo City
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298292423/,Санкт-Петербург,sale,flat,2,12,1,40.26,9300241,Приморский,Коломяги,,Озерки,Прайм Приморский ЖК
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299095696/,Санкт-Петербург,sale,flat,4,12,1,36.5,9252750,Красногвардейский,Большая Охта,,,ЛСР Большая Охта ЖК
ФСК,developer,https://spb.cian.ru/sale/flat/299482180/,Санкт-Петербург,sale,flat,5,13,1,46.0,9277740,Приморский,Коломяжский проспект,4,Черная речка,Апартаменты Zoom Черная Речка
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/274433429/,Санкт-Петербург,sale,flat,14,16,1,33.29,9325888,Московский,Кубинская ,82к1,Ленинский проспект,Cube
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/276766703/,Санкт-Петербург,sale,flat,9,18,1,37.98,9300058,Московский,м. Ленинский проспект,,Ленинский проспект,Cube
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/297359348/,Санкт-Петербург,sale,flat,2,17,1,38.97,9269708,Невский,Октябрьская набережная,11Б,Пролетарская,Лайнеръ
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/299473000/,Санкт-Петербург,sale,flat,5,18,1,38.54,9271903,Московский,м. Ленинский проспект,,Ленинский проспект,Cube
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298656014/,Санкт-Петербург,sale,flat,13,18,1,31.5,9258768,Адмиралтейский,бульвар Измайловский,11,Московские ворота,Квартал Галактика
Лидер Групп,developer,https://spb.cian.ru/sale/flat/296306227/,Санкт-Петербург,sale,flat,17,18,1,36.5,9307500,Василеостровский, Вадима Шефнера,4,Василеостровская,Магеллан (Гавань Капитанов)
РосСтройИнвест,developer,https://spb.cian.ru/sale/flat/274433378/,Санкт-Петербург,sale,flat,11,16,1,33.55,9251313,Московский,Кубинская ,82к1,Ленинский проспект,Cube
